User-ID,Location,Age
244646,"howell, michigan, usa",35.0
244655,"el centro, california, usa",69.0
244657,"chicago, illinois, usa",32.0
244662,"old perlican, newfoundland, canada",29.0
244685,"rockvale, tennessee,",
244708,"lytham, lancashire, united kingdom",
244742,"carbondale, illinois, usa",18.0
244744,"makati, metro manila, philippines",
244750,"london, ontario, canada",
244761,"santa rosa, california, usa",
244779,"johnson city, tennessee, usa",23.0
244790,"cheltenham, england, united kingdom",19.0
244833,"maple ridge, british columbia, canada",29.0
244868,"richmond, virginia, usa",27.0
244874,"pasadena, california, usa",29.0
244889,"middleton, wisconsin, usa",31.0
244941,"coral gables, florida, usa",20.0
244964,"basel, basel-stadt, switzerland",32.0
244995,"nottingham, england, united kingdom",30.0
245009,"minneapolis, minnesota, usa",24.0
245033,"washington, pennsylvania, usa",23.0
245071,"dublin, ohio, usa",
245088,"adams, massachusetts, usa",27.0
245090,"mesa, arizona, usa",22.0
245102,"birmingham, alabama, usa",21.0
245128,"kuching, sarawak, malaysia",23.0
245157,"santa monica, ,",53.0
245194,"sydney, new south wales, australia",33.0
245293,"albuquerque, new mexico, usa",26.0
245295,"puchong, selangor, malaysia",24.0
245298,"olympia, washington, usa",35.0
245311,"eugene, oregon, usa",
245328,"royal oak, michigan, usa",26.0
245346,"altamonte spring, florida, usa",24.0
245371,"halifax, nova scotia, canada",26.0
245372,"rome, lazio, italy",51.0
245376,"charleston, illinois, usa",
245380,"perth, western australia, australia",25.0
245410,"san antonio, texas, usa",28.0
245445,"pawtucket, rhode island, usa",23.0
245499,"erkrath, nordrhein-westfalen, germany",30.0
245504,"tychy, silesia, poland",19.0
245518,"duluth, minnesota, usa",
245519,"adelaide, south australia, australia",25.0
245534,"toronto, ontario, canada",
245568,"springport, michigan, usa",
245578,"medford, new jersey, usa",49.0
245607,"penticton, british columbia, canada",41.0
245630,"barcelona, barcelona, spain",22.0
245645,"phoenix, arizona, usa",
245655,"atlanta, georgia, usa",36.0
245660,"swarthmore, pennsylvania, usa",33.0
245680,"long valley, new jersey, usa",45.0
245703,"bradford, england, united kingdom",25.0
245720,"helsinki, uusimaa, finland",19.0
245729,"abc, bayern, germany",38.0
245739,"elizabethtown, kentucky, usa",29.0
245782,"peru, indiana, usa",35.0
245790,"oradea, bihor, romania",16.0
245799,"hennef, nordrhein-westfalen, germany",25.0
245827,"albuquerque, ,",
245830,"fort collins, colorado, usa",
245864,"superior, wisconsin, usa",46.0
245925,"sacramento, california, usa",57.0
245952,"timaru, canterbury, new zealand",23.0
245963,"saint louis, missouri, usa",
246036,"buffalo, new york, usa",45.0
246156,"eastbourne, england, united kingdom",32.0
246163,"fishkill, new york,",
246175,"mt. prospect, illinois, usa",35.0
246212,"greenville, south carolina, usa",
246220,"glasgow, scotland, united kingdom",35.0
246246,"elko, nevada, usa",
246247,"akron, ohio, usa",29.0
246261,"boone, iowa, usa",43.0
246271,"caulfield south, victoria, australia",42.0
246311,"lynnwood, washington, usa",35.0
246313,"tohatchi, new mexico, usa",60.0
246318,"vancouver, british columbia, canada",34.0
246328,"new york, new york, usa",
246333,"memphis, tennessee, usa",31.0
246411,"mississauga, ontario, canada",32.0
246439,"san francisco, california, usa",60.0
246470,"kimberling city, missouri, usa",31.0
246507,"san francisco, california, usa",35.0
246512,"college station, texas, usa",22.0
246513,"virginia beach, virginia, usa",23.0
246516,"tamworth, new south wales, australia",38.0
246561,"ashby de la launde, lincolnshire, united kingdom",56.0
246578,"sevilla, andalucÃ­a, spain",42.0
246617,"derby, england, united kingdom",27.0
246634,"dana point, california, usa",
246655,"mooresville, north carolina, usa",
246678,"london, england, united kingdom",33.0
246687,"dahlonega, georgia, usa",
246691,"north shore city, auckland, new zealand",37.0
246696,"niagara falls, ontario, canada",41.0
246734,"belfast, prince edward island, canada",50.0
246759,"singapore, n/a, singapore",23.0
246766,"palo alto, california, usa",
246776,"gympie, queensland, australia",21.0
246782,"grebenstein, hessen, germany",26.0
246793,"detmold, nordrhein-westfalen, germany",
246798,"sydney, new south wales, australia",34.0
246820,"encinitas, california, usa",39.0
246823,"crickhowell, wales, united kingdom",
246910,"sycamore, illinois, usa",15.0
246933,"durbin, west virginia, usa",67.0
246956,"del mar, california, usa",40.0
246959,"oegstgeest, zuid-holland, netherlands",49.0
247010,"manchester, new hampshire, usa",34.0
247020,"chilliwack, british columbia, canada",28.0
247041,"madrid, madrid, spain",26.0
247055,"daly city, california, usa",25.0
247067,"bellaire, michigan, usa",
247071,"montreal, quebec, canada",
247108,"krefeld, nordrhein-westfalen, germany",14.0
247129,"kuching, sarawak, malaysia",26.0
247132,"leipzig, sachsen, germany",19.0
247165,"barcelona, catalunya, spain",34.0
247201,"derby, western australia, australia",
247211,"yankalilla, south australia, australia",54.0
247240,"port of spain, maraval, trinidad and tobago",31.0
247241,"avalon, wisconsin, usa",37.0
247262,"san diego, california, usa",
247266,"middleburg, florida, usa",35.0
247377,"westmont, illinois, usa",
247429,"marshfield, wisconsin, usa",39.0
247447,"long beach, california, usa",19.0
247495,"hatfield, pennsylvania, usa",35.0
247517,"torino, piemonte, italy",
247521,"new york, new york, usa",25.0
247543,"sierra vista, arizona, usa",31.0
247565,"fredericton, new brunswick, canada",
247590,"tulsa, oklahoma, usa",47.0
247664,"london, ontario, canada",
247674,"scarborough, ontario, canada",40.0
247726,"oak park, illinois, usa",30.0
247752,"wake forest, north carolina, usa",30.0
247787,"houston, texas, usa",
247840,"alexandria, virginia, usa",
247842,"saint-raymond, quebec, canada",
247848,"wiesbaden, hessen, germany",30.0
247852,"snellville, georgia, usa",
247868,"denver, colorado, usa",31.0
247887,"oeiras, lisboa, portugal",27.0
247897,"franklin, virginia, usa",55.0
247918,"brookfield, connecticut, usa",
247927,"fresno, california, usa",
247958,"big river, california, usa",44.0
247966,"delton, michigan, usa",46.0
248003,"vancouver, british columbia, canada",
248044,"ft. myers, florida, usa",40.0
248056,"chapel hill, north carolina, usa",29.0
248064,"san gabriel, california, usa",29.0
248074,"ogden, ,",
248079,"douglassville, pennsylvania, usa",
248098,"hayward, california, usa",38.0
248127,"gladewater, texas, usa",39.0
248131,"san francisco, california, usa",36.0
248138,"staunton, virginia, usa",
248155,"webster, new york, usa",47.0
248168,"atlanta, georgia, usa",
248170,"chicago, illinois, usa",27.0
248186,"wanze, n/a, belgium",44.0
248221,"portland, oregon, usa",62.0
248259,"miami lakes, florida, usa",
248289,"brighton, sussex, united kingdom",29.0
248300,"port jervis, new york, usa",
248325,"zaragoza, dc, spain",33.0
248356,"lleida, lleida, spain",37.0
248401,"concord, california, usa",
248409,"powder springs, georgia, usa",47.0
248410,"porto, porto, portugal",
248419,"grover beach, california, usa",51.0
248464,"portland, oregon, usa",30.0
248477,"dandridge, tennessee, usa",17.0
248479,"hamilton, ontario, canada",27.0
248492,"grove city, ohio, usa",14.0
248496,"coquitlam, british columbia, canada",
248540,"amsterdam, n/a, netherlands",50.0
248546,"shutesbury, massachusetts, usa",33.0
248570,"flagstaff, arizona, usa",
248572,"hamburg, hamburg, germany",25.0
248613,"clearwater, florida, usa",36.0
248633,"salzburg, salzburg, austria",
248656,"altamonte springs, florida, usa",34.0
248718,"hyde park, new york, usa",43.0
248752,"charlottesville, virginia, usa",25.0
248755,"durham, durham, united kingdom",
248850,"verdon, nebraska, usa",48.0
248909,"tallahassee, florida, usa",
248915,"rochester, minnesota, usa",21.0
248922,"venice, california, usa",
248979,"omaha, nebraska, usa",
249015,"weinstadt, baden-wuerttemberg, germany",23.0
249048,"long beach, california, usa",
249058,"fresno, california, usa",38.0
249071,"santa monica, california, usa",
249103,"cincinnati, ohio, usa",47.0
249111,"calgary, alberta, canada",
249128,"valencia, valencia, spain",36.0
249140,"kuala lumpur, wilayah persekutuan, malaysia",46.0
249220,"sunderland, massachusetts, usa",31.0
249223,"erdenheim, pennsylvania, usa",
249235,"st louis, missouri, usa",33.0
249320,"sta. coloma de gramenet, barcelona, spain",32.0
249331,"colorado springs, colorado, usa",42.0
249405,"umeÃ¥, vÃ¤sterbotten, sweden",24.0
249407,"nashville, tennessee, usa",22.0
249446,"cagliari, sardegna, italy",22.0
249492,"thessaloniki, ``n.a``, greece",15.0
249501,"bremen, bremen, germany",
249598,"dallas, texas, usa",25.0
249624,"pasadena, texas, usa",59.0
249628,"whitney, texas, usa",51.0
249650,"bridgeton, new jersey, usa",65.0
249656,"frisco, texas, usa",
249688,"st. peter, minnesota, usa",
249695,"halifax, nova scotia, canada",35.0
249697,"dalian, liaoning/dalian, china",18.0
249732,"st. paul, minnesota, usa",
249739,"london, england, united kingdom",43.0
249791,"york, pennsylvania, usa",38.0
249795,"cassablanca, cassablanca, morocco",45.0
249825,"norwich, england, united kingdom",23.0
249826,"mt barker, south australia, australia",34.0
249862,"sugar land, texas, usa",
249894,"duncansville, pennsylvania, usa",
249898,"athens, attiki, greece",25.0
249924,"san francisco, california, usa",38.0
249939,"toronto, ontario, canada",31.0
249953,"toronto, ontario, canada",
249958,"westmont, illinois, usa",12.0
249978,"sunderland, england, united kingdom",16.0
250010,"anchorage, alaska, usa",
250061,"cambridge, ontario, canada",14.0
250163,"peterborough, ontario, canada",17.0
250219,"warrandyte, victoria, australia",20.0
250242,"pythagorion, samos, greece",38.0
250253,"saugus, massachusetts, usa",28.0
250300,"n/a, n/a, singapore",
250315,"cittÃ  di castello, umbria, italy",16.0
250322,"toronto, ontario, canada",
250330,"riverdale, new york, usa",
250341,"parker, texas, usa",37.0
250342,"new hope, minnesota, usa",29.0
250359,"lÃ¼nen, nordrhein-westfalen, germany",23.0
250367,"denver, colorado, usa",
250368,"clovis, california, usa",
250398,"hanover park, illinois, usa",50.0
250402,"st.louis, missouri, usa",17.0
250405,"columbus, ohio, usa",55.0
250407,"houston, texas, usa",
250494,"iowa city, iowa, usa",20.0
250506,"ogden, utah, usa",
250510,"st. louis, missouri, usa",
250511,"erlangen, bayern, germany",26.0
250533,"hollywood, pennsylvania, usa",
250548,"edinburgh, scotland, united kingdom",27.0
250550,"sedona, arizona, usa",51.0
250553,"stralsund, m-v, germany",
250607,"milano, lombardia, italy",18.0
250629,"boston, massachusetts, usa",22.0
250666,"basel, basel, switzerland",60.0
250683,"london, ontario, canada",41.0
250695,"reno, nevada, usa",
250709,"chicago, illinois, usa",
250721,"croydon, victoria, australia",37.0
250736,"shreveport, louisiana, usa",17.0
250832,"sydney, new south wales, australia",19.0
250850,"phelan, california, usa",27.0
250876,"calgary, alberta, canada",
250899,"durham, north carolina, usa",
250912,"brussels, -, belgium",28.0
250925,"milton, ontario, canada",33.0
250935,"chester, cheshire,",
250936,"jacksonville, florida, usa",36.0
250949,"burke, virginia, usa",14.0
250962,"vancouver, british columbia, canada",24.0
250985,"augsburg, bayern, germany",26.0
250987,"midlothian, virginia, usa",30.0
250988,"chambÃ©ry, queensland, france",33.0
251003,"latonia, kentucky, usa",37.0
251050,"mount pleasant, south carolina, usa",25.0
251069,"westbury, new york, usa",14.0
251085,"singapore, singapore, singapore",31.0
251093,"saint louis, missouri, usa",23.0
251097,"barcelona, catalunya, spain",19.0
251140,"redding, california, usa",25.0
251149,"newnan, georgia, usa",50.0
251150,"east setuaket, new york, usa",
251164,"trabuco canyon, california, usa",59.0
251172,"bear, delaware, usa",
251223,"plainfield, illinois, usa",62.0
251272,"cleveland, tennessee, usa",37.0
251315,"widgee, queensland, australia",56.0
251325,"nottingham, england, united kingdom",26.0
251339,"bayboro, north carolina, usa",46.0
251371,"tilburg, noord-brabant, netherlands",42.0
251378,"cincinnati, ohio, usa",17.0
251394,"portland, maine, usa",25.0
251409,"hayward, california, usa",29.0
251415,"mesa, arizona, usa",21.0
251417,"lloydminster, saskatchewan, canada",
251422,"cumberland, maryland, usa",23.0
251449,"valencia, valencia, spain",19.0
251460,"toronto, ontario, canada",
251495,"mundelein, illinois, usa",54.0
251548,"corvallis, oregon, usa",
251560,"tuttle, north dakota, usa",48.0
251594,"edmonton, alberta, canada",
251606,"west vancouver, british columbia, canada",
251613,"sonoma, california, usa",34.0
251614,"york, england, united kingdom",27.0
251642,"farmington hills, michigan, usa",57.0
251668,"la mesa, california, usa",47.0
251744,"los alamos, new mexico, usa",
251791,"santa monica, california, usa",
251816,"solihull, england, united kingdom",38.0
251843,"homer city, pennsylvania, usa",
251844,"lisboa, lisboa, portugal",30.0
251877,"stow, ohio, usa",
251983,"san bruno, california, usa",
252049,"salt lake city, utah, usa",
252071,"catawba, wisconsin, usa",32.0
252076,"san jose, california, usa",
252222,"mississauga, ontario, canada",21.0
252282,"sammamish, washington, usa",42.0
252290,"zaragoza, zaragoza, spain",27.0
252292,"portage la prairie, manitoba, canada",32.0
252314,"mansfield, ,",
252347,"springfield, virginia, usa",52.0
252356,"fresno, california, usa",
252420,"wolfville, nova scotia, canada",18.0
252471,"tucson, arizona, usa",64.0
252491,"north vancouver, british columbia, canada",29.0
252510,"mÃ¼nchen, bayern, germany",1.0
252567,"buford, georgia, usa",24.0
252615,"hobart, tasmania, australia",41.0
252624,"dublin, n/a, ireland",22.0
252627,"tucson, arizona, usa",
252629,"greenfield park, quebec,",
252642,"halifax, nova scotia, canada",27.0
252644,"copenhagen, n/a, denmark",26.0
252645,"konstanz, baden-wuerttemberg, germany",
252654,"hoboken, new jersey, usa",
252657,"el sobronte, california, usa",
252662,"san antonio, texas, usa",13.0
252695,"lincoln, nebraska, usa",
252703,"cedar rapids, iowa, usa",20.0
252718,"newton abbot, devon, united kingdom",
252721,"philadelphia, pennsylvania, usa",15.0
252723,"valdosta, georgia, usa",
252726,"lehi, , usa",38.0
252752,"hartland, michigan, usa",15.0
252806,"elkridge, maryland, usa",37.0
252820,"montreal, quebec, canada",33.0
252827,"sheffield, england, united kingdom",36.0
252836,"aberdeen, washington, usa",
252843,"ogden, utah, usa",
252848,"vinton, virginia, usa",32.0
252858,"siem reap, siem reap, cambodia",
252865,"olympia, washington, usa",30.0
252873,"los angeles, california, usa",
252901,"ponce, puerto rico, puerto rico",25.0
252903,"canterbury, england, united kingdom",21.0
252922,"mÃ¼nchen, bayern, germany",27.0
252953,"kelso, washington, usa",23.0
253005,"huntsville, alabama, usa",43.0
253028,"omaha, nebraska, usa",
253068,"new market, maryland, usa",32.0
253101,"wells, somerset, united kingdom",
253106,"westchester county, new york, usa",45.0
253119,"glen rock, pennsylvania, usa",18.0
253277,"bilbao, bizkaia, spain",
253304,"adelaide, south australia, australia",
253310,"newington, connecticut, usa",38.0
253403,"sydney, new south wales, australia",29.0
253440,"portland, oregon, usa",
253482,"vallejo, california, usa",24.0
253556,"modesto, california, usa",31.0
253563,"big rapids, michigan, usa",33.0
253572,"southampton, hampshire, united kingdom",36.0
253590,"frankfurt am main, hessen, germany",
253602,"jyvÃ¤skylÃ¤, keski-suomi, finland",28.0
253626,"brooklyn, new york, usa",23.0
253629,"gulf breeze, florida, usa",
253662,"san francisco, california, usa",29.0
253668,"thunder bay, ontario, canada",21.0
253670,"trento, trentino alto adige, italy",25.0
253673,"centerville, tennessee, usa",
253691,"wroclaw, n/a, poland",
253695,"torino, n/a, italy",25.0
253697,"rammingen, baden-wuerttemberg, germany",21.0
253714,"huntsville, alabama, usa",31.0
253771,"palm springs, florida, usa",49.0
253776,"hamilton, ontario, canada",25.0
253780,"fredericton, new brunswick,",25.0
