ISBN,Book-Title,Book-Author,Year-Of-Publication,Publisher,Image-URL-S,Image-URL-M,Image-URL-L
0345303911,The last time when,George Gipe,1982,Distributed by Ballantine Books,http://images.amazon.com/images/P/0345303911.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0345303911.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0345303911.01.LZZZZZZZ.jpg
067960121X,The Interpretation of Dreams (Modern Library),Sigmund Freud,1994,Modern Library,http://images.amazon.com/images/P/067960121X.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/067960121X.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/067960121X.01.LZZZZZZZ.jpg
068817762X,Music for Torching,A. M. Homes,2000,Perennial,http://images.amazon.com/images/P/068817762X.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/068817762X.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/068817762X.01.LZZZZZZZ.jpg
0679600175,The Sound and the Fury: The Corrected Text With Faulkner's Appendix (Modern Library),William Faulkner,1992,Modern Library,http://images.amazon.com/images/P/0679600175.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0679600175.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0679600175.01.LZZZZZZZ.jpg
0713633204,Ink-slinger: Poems About Putting Words on to Paper,Morag Styles,1990,A &amp; C Black (Publishers) Ltd,http://images.amazon.com/images/P/0713633204.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0713633204.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0713633204.01.LZZZZZZZ.jpg
0030617316,"Unfortunately, She Was Also Wired for Sound (A Doonesbury book / by G.B. Trudeau)",G. B. Trudeau,1982,Henry Holt &amp; Co,http://images.amazon.com/images/P/0030617316.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0030617316.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0030617316.01.LZZZZZZZ.jpg
0030085373,"That's Doctor Sinatra, You Little Bimbo! (A Doonesbury book / by G.B. Trudeau)",G.B. Trudeau,1986,Henry Holt &amp; Co,http://images.amazon.com/images/P/0030085373.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0030085373.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0030085373.01.LZZZZZZZ.jpg
0375760059,Bleak House (Modern Library Classics),Charles Dickens,2002,Modern Library,http://images.amazon.com/images/P/0375760059.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0375760059.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0375760059.01.LZZZZZZZ.jpg
0434009261,Mostly Harmless Uk,Douglas Adams,1992,Trafalgar Square,http://images.amazon.com/images/P/0434009261.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0434009261.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0434009261.01.LZZZZZZZ.jpg
0373483619,Nelson'S Brand,Diana Palmer,1997,Silhouette,http://images.amazon.com/images/P/0373483619.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0373483619.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0373483619.01.LZZZZZZZ.jpg
0874779758,Entering Space: Creating a Space-Faring Civilization,Robert Zubrin,1999,Penguin Putnam,http://images.amazon.com/images/P/0874779758.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0874779758.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0874779758.01.LZZZZZZZ.jpg
0375760229,The French Revolution: A History (Modern Library Classics),Thomas Carlyle,2002,Modern Library,http://images.amazon.com/images/P/0375760229.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0375760229.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0375760229.01.LZZZZZZZ.jpg
3423125837,Fitchers Blau. Poetischer Roman.,Ingo Schramm,1999,Dtv,http://images.amazon.com/images/P/3423125837.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/3423125837.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/3423125837.01.LZZZZZZZ.jpg
0375753133,"Winesburg, Ohio (Modern Library Classics)",Sherwood Anderson,1999,Modern Library,http://images.amazon.com/images/P/0375753133.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0375753133.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0375753133.01.LZZZZZZZ.jpg
0821751948,Knight's Song,Linda Cajio,1996,Zebra Books,http://images.amazon.com/images/P/0821751948.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0821751948.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0821751948.01.LZZZZZZZ.jpg
0821757113,The Colonel's Courtship (Zebra Regency Romance),Monique Ellis,1997,Zebra Books,http://images.amazon.com/images/P/0821757113.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0821757113.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0821757113.01.LZZZZZZZ.jpg
0890838240,Savage Ecstasy,Janelle Taylor,1981,Zebra Books,http://images.amazon.com/images/P/0890838240.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0890838240.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0890838240.01.LZZZZZZZ.jpg
0618154000,"The Return of the King (The Lord of the Rings, Part 3)",J. R. R. Tolkien,2001,Houghton Mifflin Company,http://images.amazon.com/images/P/0618154000.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0618154000.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0618154000.01.LZZZZZZZ.jpg
0452253802,Stephen King's Creepshow: A George Romero Film,Stephen King,1990,Plume Books,http://images.amazon.com/images/P/0452253802.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0452253802.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0452253802.01.LZZZZZZZ.jpg
0380755025,Prince of Chaos (Chronicles of Amber),R. Zelazny,1996,Harper Mass Market Paperbacks (Mm),http://images.amazon.com/images/P/0380755025.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0380755025.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0380755025.01.LZZZZZZZ.jpg
0066212510,Fly: The Unsung Hero of Twentieth Century Science,Martin Brookes,2002,HarperCollins Publishers,http://images.amazon.com/images/P/0066212510.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0066212510.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0066212510.01.LZZZZZZZ.jpg
0752802798,Spinster of the Parish,Ann Purser,1997,Trafalgar Square Publishing,http://images.amazon.com/images/P/0752802798.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0752802798.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0752802798.01.LZZZZZZZ.jpg
0688133541,The Patchwork Girl of Oz (Books of Wonder),L. Frank Baum,1995,HarperCollins,http://images.amazon.com/images/P/0688133541.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0688133541.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0688133541.01.LZZZZZZZ.jpg
0688115586,The Emerald City of Oz (Books of Wonder),L. Frank Baum,1993,HarperCollins,http://images.amazon.com/images/P/0688115586.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0688115586.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0688115586.01.LZZZZZZZ.jpg
0670841161,Jupiter's Daughter,Tom Hyman,1994,Penguin USA,http://images.amazon.com/images/P/0670841161.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0670841161.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0670841161.01.LZZZZZZZ.jpg
0590401289,Two Minute Mysteries,Donald J. Sobol,1986,Scholastic,http://images.amazon.com/images/P/0590401289.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0590401289.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0590401289.01.LZZZZZZZ.jpg
0892722347,Honeysuckle Sipping: The Plant Lore of Childhood,Jeanne R. Chesanow,1987,Down East Books,http://images.amazon.com/images/P/0892722347.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0892722347.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0892722347.01.LZZZZZZZ.jpg
359614325X,Im Schatten des Pferdemondes.,Evita Wolff,1999,"Fischer (Tb.), Frankfurt",http://images.amazon.com/images/P/359614325X.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/359614325X.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/359614325X.01.LZZZZZZZ.jpg
0345323602,"Jack Pumpkinhead of Oz (The Wonderful Oz Books, #23)",Ruth P. Thompson,1985,Del Rey Books,http://images.amazon.com/images/P/0345323602.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0345323602.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0345323602.01.LZZZZZZZ.jpg
0848807049,Dorothy &amp; the Wizard of Oz,L. Frank Baum,1996,Amereon Limited,http://images.amazon.com/images/P/0848807049.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0848807049.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0848807049.01.LZZZZZZZ.jpg
1886371369,Music City Confidential,Dan Tyler,1996,Midpoint Trade Books Inc,http://images.amazon.com/images/P/1886371369.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/1886371369.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/1886371369.01.LZZZZZZZ.jpg
1582871353,The Blithedale Romance,Nathaniel Hawthorne,2001,North Books,http://images.amazon.com/images/P/1582871353.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/1582871353.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/1582871353.01.LZZZZZZZ.jpg
0446678139,Last Refuge of Scoundrels : A Revolutionary Novel,Paul Lussier,2002,Warner Books,http://images.amazon.com/images/P/0446678139.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0446678139.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0446678139.01.LZZZZZZZ.jpg
0393046184,Oyster,Janette Turner Hospital,1998,W. W. Norton &amp; Company,http://images.amazon.com/images/P/0393046184.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0393046184.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0393046184.01.LZZZZZZZ.jpg
0140106138,Saratoga Bestiary (Penguin Crime Monthly),Stephen Dobyns,1990,Penguin USA,http://images.amazon.com/images/P/0140106138.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0140106138.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0140106138.01.LZZZZZZZ.jpg
1879181037,The Woman With the Alabaster Jar: Mary Magdalen and the Holy Grail,Margaret Starbird,1993,Bear &amp; Company,http://images.amazon.com/images/P/1879181037.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/1879181037.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/1879181037.01.LZZZZZZZ.jpg
0671499521,Communist Manifesto,Karl Marx,1983,Washington Square Press,http://images.amazon.com/images/P/0671499521.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0671499521.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0671499521.01.LZZZZZZZ.jpg
0060830565,Black Boy,Richard Wright,0,Harpercollins Publisher,http://images.amazon.com/images/P/0060830565.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0060830565.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0060830565.01.LZZZZZZZ.jpg
880434881X,Tutti gli incubi di Dylan Dog (Oscar horror),Tiziano Sclavi,1991,A. Mondadori,http://images.amazon.com/images/P/880434881X.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/880434881X.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/880434881X.01.LZZZZZZZ.jpg
0441009387,Chindi,Jack McDevitt,2002,Ace Books,http://images.amazon.com/images/P/0441009387.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0441009387.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0441009387.01.LZZZZZZZ.jpg
846630164X,La Virgen De Los Sicarios,Fernando Vallejo,2001,Alfaguara/Santillana USA,http://images.amazon.com/images/P/846630164X.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/846630164X.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/846630164X.01.LZZZZZZZ.jpg
0345353110,Space Cadet,Robert Heinlein,1992,Del Rey Books,http://images.amazon.com/images/P/0345353110.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0345353110.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0345353110.01.LZZZZZZZ.jpg
0671679643,SHAKEDOWN,Gerald Petievich,1989,Pocket,http://images.amazon.com/images/P/0671679643.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0671679643.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0671679643.01.LZZZZZZZ.jpg
0889842507,Uncomfortably Numb,Sharon English,2002,Porcupine's Quill,http://images.amazon.com/images/P/0889842507.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0889842507.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0889842507.01.LZZZZZZZ.jpg
0440014085,Class reunion: A novel,Rona Jaffe,1979,Delacorte Press,http://images.amazon.com/images/P/0440014085.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0440014085.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0440014085.01.LZZZZZZZ.jpg
0394410793,Life at the Dakota: New York's Most Unusual Address,Stephen Birmingham,1979,Random House Inc,http://images.amazon.com/images/P/0394410793.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0394410793.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0394410793.01.LZZZZZZZ.jpg
192975213X,Acts of the Apostles,John F. X. Sundman,1999,Rosalita Associates,http://images.amazon.com/images/P/192975213X.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/192975213X.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/192975213X.01.LZZZZZZZ.jpg
0399132546,"No Deals, Mr. Bond (James Bond)",John E. Gardner,1987,Putnam Pub Group,http://images.amazon.com/images/P/0399132546.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0399132546.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0399132546.01.LZZZZZZZ.jpg
0553471392,The Client,John Grisham,1993,Random House Audio,http://images.amazon.com/images/P/0553471392.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0553471392.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0553471392.01.LZZZZZZZ.jpg
0380006340,The Duchess of Bloomsbury Street,Helene Hanff,1973,Avon Books,http://images.amazon.com/images/P/0380006340.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0380006340.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0380006340.01.LZZZZZZZ.jpg
1840241128,Snowball Oranges: A Winter in Mallorca (Summersdale Travel),Peter Kerr,2000,Summersdale Publishers,http://images.amazon.com/images/P/1840241128.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/1840241128.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/1840241128.01.LZZZZZZZ.jpg
0920775845,Cartooning for Kids,Marge Lightfoot,1993,Firefly Books Ltd,http://images.amazon.com/images/P/0920775845.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0920775845.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0920775845.01.LZZZZZZZ.jpg
0192816756,Confessions of an English Opium-Eater and Other Writings (Worlds Classics),Thomas De Quincey,1985,Oxford University Press,http://images.amazon.com/images/P/0192816756.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0192816756.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0192816756.01.LZZZZZZZ.jpg
1858685648,The Runes Pack,Horik Svensson,1998,Carlton Books Limited,http://images.amazon.com/images/P/1858685648.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/1858685648.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/1858685648.01.LZZZZZZZ.jpg
1568655290,Club Vampyre,Laurell K. Hamilton,1997,GuildAmerica Books,http://images.amazon.com/images/P/1568655290.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/1568655290.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/1568655290.01.LZZZZZZZ.jpg
0521657296,Critique of Pure Reason,Immanuel Kant,1999,Cambridge University Press,http://images.amazon.com/images/P/0521657296.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0521657296.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0521657296.01.LZZZZZZZ.jpg
0834804042,Japanese Particle Workbook,Taeko Kamiya,1997,Weatherhill Inc.,http://images.amazon.com/images/P/0834804042.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0834804042.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0834804042.01.LZZZZZZZ.jpg
0863155243,Christ Legends,Selma Ottilia Lagerloef,2000,Floris Books,http://images.amazon.com/images/P/0863155243.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0863155243.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0863155243.01.LZZZZZZZ.jpg
087011039X,Japanese Kana Workbook,P.G. O'Neill,1957,Kodansha Amer Inc,http://images.amazon.com/images/P/087011039X.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/087011039X.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/087011039X.01.LZZZZZZZ.jpg
0373169388,"The Duchess &amp; Her Bodyguard (Harlequin American Romance, No. 938)",Mollie Molay,2002,Harlequin,http://images.amazon.com/images/P/0373169388.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0373169388.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0373169388.01.LZZZZZZZ.jpg
0671741411,"A Call to Darkness (Star Trek The Next Generation, No 9)",Michael Jan Friedman,1991,Star Trek,http://images.amazon.com/images/P/0671741411.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0671741411.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0671741411.01.LZZZZZZZ.jpg
0600334570,Fondue Cookery,Allison Burt,0,Hamlyn Publ Group Ltd,http://images.amazon.com/images/P/0600334570.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0600334570.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0600334570.01.LZZZZZZZ.jpg
0877280673,Taoist Yoga: Alchemy &amp; Immortality,C. Luk,1999,Weiser Books,http://images.amazon.com/images/P/0877280673.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0877280673.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0877280673.01.LZZZZZZZ.jpg
3548246591,Eros.,Elise Title,1999,Ullstein Buchverlage GmbH &amp; Co. KG / Ullstein Tas,http://images.amazon.com/images/P/3548246591.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/3548246591.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/3548246591.01.LZZZZZZZ.jpg
0030494702,The Teaching of Reverence for Life.,"Albert, Schweitzer",1965,"Henry Holt &amp; Company, Inc.",http://images.amazon.com/images/P/0030494702.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0030494702.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0030494702.01.LZZZZZZZ.jpg
0671420690,EVERYTHG ABT ENRGYY,Hayden,1981,Pocket,http://images.amazon.com/images/P/0671420690.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0671420690.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0671420690.01.LZZZZZZZ.jpg
089272322X,Junior: A Little Loon Tale,John Hassett,1993,Down East Books,http://images.amazon.com/images/P/089272322X.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/089272322X.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/089272322X.01.LZZZZZZZ.jpg
0679455795,Monster: Living Off the Big Screen,John Gregory Dunne,1997,Random House Inc,http://images.amazon.com/images/P/0679455795.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0679455795.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0679455795.01.LZZZZZZZ.jpg
0380812932,"Intrigues : Book One of The Blending Enthroned (Blending Enthroned, Bk 1)",Sharon Green,2000,Eos,http://images.amazon.com/images/P/0380812932.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0380812932.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0380812932.01.LZZZZZZZ.jpg
0553294393,Saint Mike,Jerry Oster,1991,Bantam Books,http://images.amazon.com/images/P/0553294393.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0553294393.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0553294393.01.LZZZZZZZ.jpg
0671570331,Killers of Man,Ralph W. Cotton,1997,Pocket,http://images.amazon.com/images/P/0671570331.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0671570331.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0671570331.01.LZZZZZZZ.jpg
3442443741,"Die Frau, die ihr Gewissen verlor.",Christa von Bernuth,1999,Goldmann,http://images.amazon.com/images/P/3442443741.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/3442443741.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/3442443741.01.LZZZZZZZ.jpg
0373244320,"Missing Heir (Silhouette Special Edition, No. 1432)",Jane Toombs,2001,Silhouette,http://images.amazon.com/images/P/0373244320.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0373244320.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0373244320.01.LZZZZZZZ.jpg
0806118172,Magic Images: Contemporary Native American Art,Edwin L. Wade,1982,Univ of Oklahoma Pr,http://images.amazon.com/images/P/0806118172.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0806118172.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0806118172.01.LZZZZZZZ.jpg
